Genetic_ID,Master_ID,continent,mt_hg,age
I20622.AG,I20622,Europe,T2c1d1,-236
I20623.AG,I20623,Europe,V2b,-275
I20624.AG,I20624,Europe,U2e1a1,-244
I20625.AG,I20625,Europe,T1a1,-142
I20626.AG,I20626,Europe,H7b,-168
I20627.AG,I20627,Europe,V2b,-277
I20628.AG,I20628,Europe,I2a,-181
I20630_d.AG,I20630,Europe,H1au1b,-225
I20631.AG,I20631,Europe,V2b,-225
I20632.AG,I20632,Europe,V2b,-225
I20634.AG,I20634,Europe,K2b1a1a,-225
I20636.AG,I20636,Europe,HV6,600
I20637.AG,I20637,Europe,J1c1b1a,600
I20638.AG,I20638,Europe,H1+16278,500
I20639.AG,I20639,Europe,H59a,500
I20640.AG,I20640,Europe,U5a1a1d,500
I20641.AG,I20641,Europe,H1a3b,500
I20642.AG,I20642,Europe,K1a4a1a+195,500
I20643.AG,I20643,Europe,H7,500
I20644.AG,I20644,Europe,H1,500
I20645.AG,I20645,Europe,H1,500
I20646.AG,I20646,Europe,T2f1a1,500
I20649.AG,I20649,Europe,U2e2a1a,500
I20650.AG,I20650,Europe,H1a1,500
I20652.AG,I20652,Europe,K2a7,500
I20653.AG,I20653,Europe,K1c2,500
I20654.AG,I20654,Europe,T1a3a,500
I20655.AG,I20655,Europe,T2b4+152,500
I20656.AG,I20656,Europe,I4a1,500
I20658.AG,I20658,Europe,T2b33,500
I20659.AG,I20659,Europe,J1c2e,500
I20660.AG,I20660,Europe,H10e,500
I20661.AG,I20661,Europe,T2b4a,500
I20666.AG,I20666,Europe,J1c3f,500
I20667.AG,I20667,Europe,H6a1b3,500
I20668.AG,I20668,Europe,V+@16298,500
I20669.AG,I20669,Europe,H6a1b,500
I20670.AG,I20670,Europe,T2b2b,500
I20671.AG,I20671,Europe,J1c2,500
I20672.AG,I20672,Europe,I1a1,500
I20673.AG,I20673,Europe,T2f1a1,500
I20674.AG,I20674,Europe,T2f1a1,500
I20676.AG,I20676,Europe,U5a2c3,500
I20677.AG,I20677,Europe,H1,500
I20678.AG,I20678,Europe,U5a1b3,500
I20679.AG,I20679,Europe,X2b4,500
I20680.AG,I20680,Europe,T2+16189,500
I2069.AG,I2069,Europe,K1b2a,-3111
I2071.AG,I2071,Europe,H6a1b,-2990
I20735_d.AG,I20735,Europe,H1j,-1150
I20736.AG,I20736,Europe,H1j,-1150
I20740.AG,I20740,Europe,H1j,-1150
I20749.AG,I20749,Europe,J1c3,-1250
I20750.AG,I20750,Europe,U4b2,-1950
I20751.AG,I20751,Europe,H26c,-1250
I20752.AG,I20752,Europe,J1c5,-306
I20798.AG,I20798,Europe,J2b1a,750
I20799.AG,I20799,Europe,U5a2e,750
I20800.AG,I20800,Europe,C4d,625
I20801.AG,I20801,Europe,Z3,625
I20802.AG,I20802,Europe,H41a,250
I20806.AG,I20806,Europe,K,-3950
I20809.AG,I20809,Europe,HV11,-4197
I20810.AG,I20810,Europe,H,-3950
I20811.AG,I20811,Europe,H2a,-250
I20812.AG,I20812,Europe,H1u,-250
I20813.AG,I20813,Europe,J1c2o,-250
I20815.AG,I20815,Europe,K1a1b1,-250
I20817.AG,I20817,Europe,T2b3+151,-250
I20818.TW,I20818,Europe,J1c1,-3595
I20821.AG,I20821,Europe,H5,-3536
I20827.AG,I20827,Europe,H3,-250
I20828.AG,I20828,Europe,U5b2a1a1,-250
I2085.AG,I2085,Asia,HV1a3a,-1931
I2087.AG,I2087,Asia,HV12b1,-2101
I2097.AG,I2097,North America,V24,1682
I20982.AG,I20982,Europe,J1c3,-226
I20983.AG,I20983,Europe,H3b+16129,-226
I20984.AG,I20984,Europe,H1j6,-226
I20985.AG,I20985,Europe,U4a3a,-226
I20986.AG,I20986,Europe,HV0+195,-226
I20987.AG,I20987,Europe,U5b2b3,-226
I20988.AG,I20988,Europe,T2b19,-275
I20989.AG,I20989,Europe,K1c1,-223
I2099.AG,I2099,North America,T2b4c,1682
I20990.AG,I20990,Europe,J1c1b1a,-270
I20997.AG,I20997,Europe,X2b4a,-2125
I2116.AG,I2116,Asia,U7a4a1,-1966
I21178.AG,I21178,Europe,T2b3+151,-300
I21179.AG,I21179,Europe,T2b,-278
I21180.AG,I21180,Europe,H7a1,-317
I21181.AG,I21181,Europe,H3,-300
I21182.AG,I21182,Europe,J1c2,-300
I2121.AG,I2121,Asia,HV2,-2129
I2122.AG,I2122,Asia,J1d,-2073
I2123.AG,I2123,Asia,M30a,-2261
I21249.AG,I21249,North America,A2,1000
I2125.AG,I2125,Asia,W1+119,-2061
I21250.AG,I21250,North America,A2,1000
I21271.AG,I21271,Europe,W1c,-250
I21272.AG,I21272,Europe,V,-250
I21274.AG,I21274,Europe,K1a4a1,-250
I21275.AG,I21275,Europe,K1a4a1,-281
I21276.AG,I21276,Europe,K1a4a1,-279
I21277.AG,I21277,Europe,K1a4a1,-275
I2128.AG,I2128,Asia,W,-2106
I21293.AG,I21293,Europe,J1c1b,-313
I21302.AG,I21302,Europe,K1a+195,28
I21303.AG,I21303,Europe,H2a5,-45
I21305.AG,I21305,Europe,H1,-350
I21306.AG,I21306,Europe,H1an1,-197
I21307.AG,I21307,Europe,H7d,-167
I21308.AG,I21308,Europe,J1c1b,-108
I21309.AG,I21309,Europe,X2b+226,-215
I21310.AG,I21310,Europe,U4c1,-165
I21311.AG,I21311,Europe,H16+152,-128
I21312.AG,I21312,Europe,J1b1a1,-146
I21313.AG,I21313,Europe,H3g,-215
I21314.AG,I21314,Europe,V23,-145
I21315.AG,I21315,Europe,T1a1'3,-93
I21385.AG,I21385,Europe,K1d,-3730
I21387.AG,I21387,Europe,K1d,-3650
I21388.AG,I21388,Europe,U8b1b,-3707
I21389.AG,I21389,Europe,H1,-3635
I21390.AG,I21390,Europe,U8b1b,-3680
I21391.AG,I21391,Europe,K1b1a1,-3650
I21392.AG,I21392,Europe,J2b1a,-3730
I21393.AG,I21393,Europe,K1b1a,-3650
I21395.AG,I21395,Europe,J1c1b1,-3466
I21399.AG,I21399,Europe,K1a1b1,-250
I21400.AG,I21400,Europe,K1a1b1,-250
I21401.AG,I21401,Europe,HV0,-250
I21402.AG,I21402,Europe,J2b1b1,-250
I21403.AG,I21403,Europe,H,-250
I21452.AG,I21452,North America,A2,1000
I21475.AG,I21475,Africa,L3f1b1a1,1526
I21714.AG,I21714,Europe,HV0a,-5110
I21763.AG,I21763,Europe,U5a2d,-5125
I21764.AG,I21764,Europe,K1a24,-5125
I21765.AG,I21765,Europe,T2b,-5125
I21766.AG,I21766,Europe,U3,-5125
I21767.AG,I21767,Europe,K1a,-5125
I21768.AG,I21768,Europe,R1b,-5125
I21769.AG,I21769,Europe,H+16311,-5125
I21770.AG,I21770,Europe,H2,-4947
I21771.AG,I21771,Europe,N1a1a1,-5125
I2180.AG,I2180,Europe,T2b,-3009
I21824.AG,I21824,Europe,K1a2,-5125
I21825.AG,I21825,Europe,T2b,-5190
I21826.AG,I21826,Europe,T2b,-5175
I21827.AG,I21827,Europe,K1a1,-5125
I21828.AG,I21828,Europe,T2e,-4944
I21829.AG,I21829,Europe,J1c,-5304
I21830.AG,I21830,Europe,K1a1,-4978
I21840.AG,I21840,Europe,N1b1b,-5125
I21841.AG,I21841,Europe,U5a2,-5227
I21842.AG,I21842,Europe,J1c1,-5125
I21843.AG,I21843,Europe,U5a2,-5200
I21844.AG,I21844,Europe,T2b23,-5125
I21846.AG,I21846,Europe,H,-5125
I21847.AG,I21847,Europe,T1a,-5115
I2189.AG,I2189,Asia,U3b,-1550
I21897.AG,I21897,Europe,K1a2,-5142
I21898.AG,I21898,Europe,T2b,-5323
I21899.AG,I21899,Europe,H,-5125
I2190.AG,I2190,Asia,H14a,-1401
I21901.AG,I21901,Europe,H+16291,-5200
I21902.AG,I21902,Europe,T2b23,-5289
I21906_d.AG,I21906,Europe,H,-5560
I21931.AG,I21931,Europe,K1a4a1,-250
I2195.AG,I2195,Asia,U3b,-1422
I2198.AG,I2198,Asia,H5'36,-1470
I2200.AG,I2200,Asia,U3b,-1550
I2201.AG,I2201,Asia,X2,-939
I22052.AG,I22052,Europe,U2e2a1a,-154
I22055.AG,I22055,Europe,K1b1a1c1,-287
I22056.AG,I22056,Europe,H4a1a3a,-288
I22057.AG,I22057,Europe,H2a1k,-20
I22060.AG,I22060,Europe,H4a1a3a,-124
I22062.AG,I22062,Europe,K1a+195,20
I22064.AG,I22064,Europe,H4a1a3a,-21
I22065.AG,I22065,Europe,H,-199
I22220.AG,I22220,North America,C1b,1346
I2230.AG,I2230,South America,C1b,-6624
I2232.AG,I2232,South America,C1b,-6423
I2233.AG,I2233,South America,D1,35
I2236.AG,I2236,South America,D1f,1300
I2237.AG,I2237,South America,D1,615
I2238.AG,I2238,South America,D1,400
I2241.AG,I2241,South America,C1c,1025
I2242.AG,I2242,South America,C1c,1265
I2243.AG,I2243,South America,A2+(64)+16129,1025
I2244.AG,I2244,South America,C1b,1025
I2250.AG,I2250,South America,D1,1250
I2251.AG,I2251,South America,D1,1250
I2252.AG,I2252,South America,D1,925
I2253.AG,I2253,South America,D1,925
I2261.AG,I2261,South America,C1c,-2155
I2262.AG,I2262,South America,C1b,400
I2263.AG,I2263,South America,D4h3a,855
I2264.AG,I2264,South America,D1,1250
I2268.AG,I2268,South America,B2,-2200
I22933.AG,I22933,Europe,H5a6,-675
I22934.AG,I22934,Europe,H,-675
I22935.AG,I22935,Europe,H1e5a,-675
I22936.AG,I22936,Europe,H1ba,-675
I22937.AG,I22937,Europe,U4a1,-496
I22938.AG,I22938,Europe,U5b1b1+@16192,-475
I22940.AG,I22940,Europe,H18,-475
I2298.AG,I2298,Africa,L2a1a2,1360
I23093.AG,I23093,Europe,K1a1a,-5125
I23094.AG,I23094,Europe,H7,-5162
I23205.AG,I23205,Europe,U3a1,-1950
I23206.AG,I23206,Europe,H+152,-1950
I23207.AG,I23207,Europe,H6a1b2,-1950
I23208.AG,I23208,Europe,U5a1d2a,-1950
I23209.AG,I23209,Europe,K1a1a,-1950
I23210.AG,I23210,Europe,J2b1a1,-1950
I23211.AG,I23211,Europe,U5a1a1,-1950
I23212.AG,I23212,Europe,U5a1b1,-1950
I2323.AG,I2323,Asia,K1a19,-5960
I2327.AG,I2327,Asia,K1a17,-1100
I2328.AG,I2328,Asia,K1b1,-5950
I2337.AG,I2337,Asia,N,-3572
I2351.AG,I2351,Europe,T2c1d+152,-4100
I2352.AG,I2352,Europe,U8b1a2b,-4600
I2353.AG,I2353,Europe,T2c1+146,-4250
I2354.AG,I2354,Europe,T2c1+146,-4250
I23548.AG,I23548,Africa,L3e3a,1723
I2355.AG,I2355,Europe,T2c1d1,-5100
I23550.AG,I23550,Africa,M30d1,1325
I23551.AG,I23551,Africa,L3b1a1,1450
I23554.AG,I23554,Africa,L0a2a2a1,1450
I23558.AG,I23558,Africa,L0a1b1a,1325
I2356.AG,I2356,Europe,T2c1+146,-4250
I23561.AG,I23561,Africa,L3a2,1442
I23569.AG,I23569,Europe,X2b4a,-2087
I2358.AG,I2358,Europe,K1a4,-4750
I2359.AG,I2359,Europe,T2,-4750
I23660.AG,I23660,Africa,L3d1a,1449
I23662.AG,I23662,Africa,L0a2a1a2,1575
I2368.AG,I2368,Europe,U,-3075
I2370.AG,I2370,Europe,T2b,-3172
I23704.AG,I23704,North America,C1b7,75
I23705.AG,I23705,North America,A2c,-860
I23706.TW,I23706,North America,B2g1,-617
I23707.AG,I23707,North America,C1d1,1348
I23708.AG,I23708,North America,C1b11,1375
I23709.AG,I23709,North America,B2,1341
I23710.TW,I23710,North America,D4h3a,1388
I23711.AG,I23711,North America,C1c1b,1071
I23712.AG,I23712,North America,C1d1c,1325
I2373.AG,I2373,Europe,H,-5750
I2374.AG,I2374,Europe,K1a4,-5750
I2375.AG,I2375,Europe,H7,-5100
I2376.AG,I2376,Europe,HV0a,-5100
I2377.AG,I2377,Europe,J1c2,-5051
I2378.AG,I2378,Europe,U8b1b,-5100
I2379.AG,I2379,Europe,N1a1a,-5034
I2380.AG,I2380,Europe,K1a1,-5400
I2382.AG,I2382,Europe,U8b1b,-5400
I2383.AG,I2383,Europe,T2b,-5100
I2387.AG,I2387,Europe,K1b1+(16093),-4750
I23904.AG,I23904,Europe,T2b,-692
I23911.AG,I23911,Europe,T2a1a,-815
I2394.AG,I2394,Europe,H40,-4281
I2395.AG,I2395,Europe,H26,-4250
I23971.AG,I23971,Europe,H1e5a,-686
I23974.AG,I23974,Europe,T2b,-650
I23978.AG,I23978,Europe,H49,-509
I23995.AG,I23995,Europe,H3b,-779
I23996.AG,I23996,Europe,H3b,-794
I24015.AG,I24015,Europe,J1c,-5150
I24016.AG,I24016,Europe,T2c1+146,-4946
I24017.AG,I24017,Europe,T2b,-5150
I24018.AG,I24018,Europe,K1a+195,-5161
I24021.AG,I24021,Europe,H59,-5150
I24022.AG,I24022,Europe,U8b1a1,-5150
I24023.AG,I24023,Europe,H5b,-5150
I24024.AG,I24024,Europe,H5b,-5150
I24025.AG,I24025,Europe,X2b,-5151
I24026.AG,I24026,Europe,H+16311,-5141
I24027.AG,I24027,Europe,J1c5,-5150
I24028.AG,I24028,Europe,T2b,-5115
I2413.AG,I2413,Europe,H1a,-1986
I2419.AG,I2419,Europe,H1b,-2249
I24230.AG,I24230,North America,E1a1b,1245
I24236.AG,I24236,North America,E2a,1475
I24237.AG,I24237,North America,E2a,1475
I24238_d.AG,I24238,North America,E2,1454
I24239_d.AG,I24239,North America,E,385
I24240_d.AG,I24240,North America,E2,1350
I24241.AG,I24241,North America,E2a,1425
I24242.AG,I24242,North America,E1a1b,1350
I24243.AG,I24243,North America,E2a,1475
I24244.AG,I24244,North America,E1a1b1,1425
I24246.AG,I24246,North America,E2a,1425
I24247.AG,I24247,North America,E2a,1475
I24248.AG,I24248,North America,E2a,1250
I24249.AG,I24249,North America,E2a,1250
I24251.AG,I24251,North America,E2a,1585
I24252_d.AG,I24252,North America,E2,1350
I24253.AG,I24253,North America,E2a,1350
I24254.AG,I24254,North America,E2,1425
I24255.AG,I24255,North America,E2a,1349
I24256_d.AG,I24256,North America,E2a,1525
I24257.AG,I24257,North America,E2a,1475
I24258.AG,I24258,North America,E2a,1425
I24259.AG,I24259,North America,E2,1242
I24260.AG,I24260,North America,E2a,1475
I24261.AG,I24261,North America,E2a,1450
I24262_d.AG,I24262,North America,E2,1475
I24263.AG,I24263,North America,E2a,1350
I24264.AG,I24264,North America,E2a,1425
I24265.AG,I24265,North America,E2a,1503
I24268.AG,I24268,Europe,K1b1,-5150
I24269.AG,I24269,Europe,H,-5150
I24270.AG,I24270,Europe,K1a3a,-5150
I24271.AG,I24271,Europe,T1a,-5150
I24272.AG,I24272,Europe,N1a1a1a,-5150
I24275.AG,I24275,Europe,T2b,-5150
I24276.AG,I24276,Europe,N1a1a1a2,-5150
I24277.AG,I24277,Europe,T2b,-5150
I24278.AG,I24278,Europe,H,-5150
I24279.AG,I24279,Europe,K1a3a,-5150
I2428.AG,I2428,Europe,K1a+195,-4450
I24280.AG,I24280,Europe,K1a3,-5150
I24281.AG,I24281,Europe,W1+119,-5076
I24283.AG,I24283,Europe,V1,-5150
I24285.AG,I24285,Europe,T2b23,-5150
I24286_d.AG,I24286,Europe,J1c8,-5150
I24289.AG,I24289,Europe,X2d,-5150
I24295.AG,I24295,Europe,J1c,-5100
I24297.AG,I24297,North America,E2a,1450
I24298.AG,I24298,North America,E2a,1550
I24299.AG,I24299,North America,E2a,1564
I24339.AG,I24339,North America,E2a,1575
I24340.AG,I24340,North America,E2a,1550
I24341.AG,I24341,North America,E2,1550
I24342.AG,I24342,Europe,T2b23,-1460
I24344.AG,I24344,Europe,H13a2a,-950
I24345.AG,I24345,Europe,HV0e,-950
I24346.AG,I24346,North America,E2a,1575
I24347.AG,I24347,North America,E2a,1550
I24348.AG,I24348,North America,E2a,1450
I2448.AG,I2448,Europe,U8a2,-1250
I24496.AG,I24496,North America,E2,1348
I24497.AG,I24497,North America,E1a1b,1440
I24498.AG,I24498,North America,E1a1b,1550
I24499.AG,I24499,North America,E2a,1451
I24500.AG,I24500,North America,E2a,1475
I24501.AG,I24501,North America,E2a,1632
I24502.AG,I24502,North America,E2,1568
I24503.AG,I24503,North America,E2a,1450
I24504.AG,I24504,North America,E2a,1410
I24505.AG,I24505,North America,B4a1a1,1550
I24506.AG,I24506,North America,E2a,1550
I24507.AG,I24507,North America,E2a,1475
I24508.AG,I24508,North America,E2a,1527
I24509.AG,I24509,North America,E2a,1550
I24510.AG,I24510,North America,E2a,1483
I24511.AG,I24511,North America,E1a1b,1550
I24512.AG,I24512,North America,E2a,1346
I24513.AG,I24513,North America,E1a1b,1550
I24514.AG,I24514,North America,E2a,1475
I24515.AG,I24515,North America,E1a1b,1350
I24517.AG,I24517,North America,E2a,1472
I24518.AG,I24518,North America,E2a,1430
I24519.AG,I24519,North America,E2a,1425
I24520.AG,I24520,North America,E1a1b,1475
I24522.AG,I24522,North America,E2a,1425
I24523.AG,I24523,North America,E2a,1425
I24524.AG,I24524,North America,E2a,1425
I24525.AG,I24525,North America,E2a,1348
I24526.AG,I24526,North America,E2a,1294
I24527.AG,I24527,North America,E2a,1419
I24528.AG,I24528,North America,E2a,1475
I24529.AG,I24529,North America,E2a,1433
I24530.AG,I24530,North America,E1a1b,1294
I24531.AG,I24531,North America,E2,1425
I24532.AG,I24532,North America,E2a,1475
I24540.AG,I24540,North America,C,-3657
I24542_d.AG,I24542,North America,C1c,-2785
I24567.AG,I24567,North America,E2a,1475
I24568.AG,I24568,North America,E2a,1475
I24569.AG,I24569,North America,E1a1b,1425
I24570.AG,I24570,North America,E1a1b,1550
I24572.AG,I24572,North America,E2a,1425
I24573.AG,I24573,North America,E2a,1425
I24574.AG,I24574,North America,E2a,1475
I24575.AG,I24575,North America,E1a1b,1425
I24576.AG,I24576,North America,E2a,1442
I24577.AG,I24577,North America,E2a,1475
I24578.AG,I24578,North America,E1a1b,1425
I24579.AG,I24579,North America,E2a,1425
I24580.AG,I24580,North America,E2,1250
I24581.AG,I24581,North America,E2a,1425
I24582.AG,I24582,North America,E2a,1475
I24583.AG,I24583,North America,E2a,1475
I24584.AG,I24584,North America,E1a1b,1425
I24585.AG,I24585,North America,E2a,1475
I24586.AG,I24586,North America,E2a,1425
I24587.AG,I24587,North America,E2a,1475
I24588.AG,I24588,North America,E2,1550
I24589.AG,I24589,North America,E2a,1550
I24590.AG,I24590,North America,E2a,1356
I24591.AG,I24591,North America,E1a1b,1550
I24592.AG,I24592,North America,E1a1b,1550
I24593.AG,I24593,North America,E1a1b,1414
I24594.AG,I24594,North America,E2a,1475
I24595.AG,I24595,North America,E2a,1246
I24596.AG,I24596,North America,E2a,1475
I24597.AG,I24597,North America,E2a,1550
I24598.AG,I24598,North America,E1a1b,1550
I24603.AG,I24603,North America,E1a1b,1550
I24604.AG,I24604,North America,E1a1b,1550
I24605.AG,I24605,North America,E2,1450
I24606.AG,I24606,North America,E2a,1429
I24607.AG,I24607,North America,E2a,1475
I24608.AG,I24608,North America,E2a,1350
I24609.AG,I24609,North America,E2a,1550
I24610.AG,I24610,North America,E2a,1567
I24612_d.AG,I24612,North America,E2,1475
I24613.AG,I24613,North America,E2a,1475
I24614.AG,I24614,North America,E2a,1475
I24615.AG,I24615,North America,E2a,1425
I24617.AG,I24617,North America,E2a,1425
I24618.AG,I24618,North America,E1a1b,1425
I24638.AG,I24638,Europe,U5a1g,-708
I24639.AG,I24639,Europe,H1,-708
I24662.AG,I24662,Africa,L1b1a,1450
I24665.AG,I24665,Africa,L2a1f1,1450
I2483.AG,I2483,Europe,U5,-28296
I2484.AG,I2484,Europe,U5,-28250
I24868.AG,I24868,Europe,N1a1a1a,-5091
I24879.AG,I24879,Europe,H5,-649
I24882.AG,I24882,Europe,H,-649
I24883.AG,I24883,Europe,HV0e,-800
I24884.AG,I24884,Europe,V1,-4986
I24885.AG,I24885,Europe,H,-5121
I24886.AG,I24886,Europe,H10+(16093),-5150
I24887.AG,I24887,Europe,T2b23,-5150
I24888.AG,I24888,Europe,H26,-5231
I24889.AG,I24889,Europe,V1,-5237
I24890.AG,I24890,Europe,H,-5150
I24891.AG,I24891,Europe,N1a1a1a,-4922
I24892.AG,I24892,Europe,J2b1d,-4954
I24893.AG,I24893,Europe,N1a1a1a,-5100
I24894.AG,I24894,Europe,N1a1a1,-5150
I24895.AG,I24895,Europe,K1a,-5150
I24896.AG,I24896,Europe,J1c17,-5150
I24897.AG,I24897,Europe,H,-5150
I24898.AG,I24898,Europe,J1c2,-5150
I24899.AG,I24899,Europe,N1a1a1a3,-5121
I24900.AG,I24900,Europe,K1a2,-5150
I24901.AG,I24901,Europe,K1a2c,-5150
I24902.AG,I24902,Europe,T2b,-5150
I24903.AG,I24903,Europe,U8b1b,-5150
I24904.AG,I24904,Europe,H+16311,-5150
I24905.AG,I24905,Europe,J1c2,-5150
I24906.AG,I24906,Europe,U3a1,-5150
I24907.AG,I24907,Europe,N1a1a1a3,-5150
I2497.AG,I2497,Asia,C7a,0
I25082.AG,I25082,North America,E2a,1550
I2512.AG,I2512,Asia,HV,-2888
I2513.AG,I2513,Asia,W3b,-2614
I2514.AG,I2514,Asia,W3b,-2397
I2516.AG,I2516,Asia,J1d,-8109
I25175.AG,I25175,Europe,K1a1,-5150
I25176.AG,I25176,Europe,W1+119,-5150
I25187.AG,I25187,North America,E2a,1334
I25188.AG,I25188,North America,E2a,1334
I25190.AG,I25190,North America,E2a,1334
I25191.AG,I25191,North America,E2a,1334
I25201.AG,I25201,Europe,U,-5150
I2525.AG,I2525,Europe,U5a1b1c,936
I2530.AG,I2530,Europe,H1,1035
I25323.AG,I25323,Europe,H67,-5150
I25334.AG,I25334,Europe,U5a2d,-5150
I25347.AG,I25347,Europe,H,-5150
I25349.AG,I25349,Europe,T2+16189,-5031
I2537.AG,I2537,South America,A2,1305
I2538.AG,I2538,South America,B2,849
I2539.AG,I2539,South America,R,960
I2540.AG,I2540,South America,A2+(64),950
I2543.AG,I2543,South America,C5b,1005
I2544.AG,I2544,South America,R0+16189,1275
I2545.AG,I2545,South America,C5b,1480
I2549.AG,I2549,South America,D1,1410
I2550.AG,I2550,South America,C5b,1015
I25504.AG,I25504,Europe,H79,-925
I25505.AG,I25505,Europe,H60a,-961
I25507.AG,I25507,Europe,T1a5,-891
I25508.AG,I25508,Europe,H4a1a+195,-859
I25509.AG,I25509,Europe,U5a2b,-181
I2551.AG,I2551,South America,C1b,1125
I25510.AG,I25510,Europe,H2a1,-200
I25512.AG,I25512,Europe,H80,-200
I25516.AG,I25516,Europe,U2e1a1,-200
I25518.AG,I25518,Europe,H2a5,-200
I25519.AG,I25519,Europe,H+16311,-200
I25522.AG,I25522,Europe,T2b,-200
I25523.AG,I25523,Europe,H2a,-1000
I25524.AG,I25524,Europe,K1a+195,-268
I25525.AG,I25525,Europe,J1c3j,-600
I2557.AG,I2557,South America,C5b,555
I2558.AG,I2558,South America,R,630
I2560.AG,I2560,South America,R,1000
I2563.AG,I2563,South America,R,1300
I2611.AG,I2611,Europe,U5a2d1,-2989
I2658.AG,I2658,Europe,W1+119,-3850
I26628.AG,I26628,,H61,-599
I26629.AG,I26629,,U5a1b1,-40
I26630.AG,I26630,,H61,-533
I26702.AG,I26702,Europe,H+152,100
I26703.AG,I26703,Europe,T1a5a,100
I26704.AG,I26704,Europe,T2b,100
I26705.AG,I26705,Europe,C1,100
I26707.AG,I26707,Europe,H,100
I26708.AG,I26708,Europe,H+152,100
I26709.AG,I26709,Europe,H15a1,450
I26714.AG,I26714,Europe,K1a+195,350
I26718.AG,I26718,Europe,V16,250
I26719.AG,I26719,Europe,H27a,250
I26738.AG,I26738,Europe,T2b,-5175
I26741.AG,I26741,Europe,T2b,-4635
I26742.AG,I26742,Europe,HV0e,-700
I26745.AG,I26745,Europe,J1c2,724
I26746.AG,I26746,Europe,H9a,701
I26747.AG,I26747,Europe,H1+16189,723
I26748.AG,I26748,Europe,I4a1,838
I26749.AG,I26749,Europe,W3b,832
I26750.AG,I26750,Europe,H5d,250
I26751.AG,I26751,Europe,H79,250
I26752.AG,I26752,Europe,K1b1a1a,250
I26753.AG,I26753,Europe,H,250
I26754.AG,I26754,Europe,H41,250
I26761.AG,I26761,Europe,T2b34,375
I26762.AG,I26762,Europe,N1a2,375
I26763.AG,I26763,Europe,H1e6,375
I26764.AG,I26764,Europe,U1a1a,375
I26765.AG,I26765,Europe,U8b1b1,700
I26766.AG,I26766,Europe,HV1a'b'c,700
I26767.AG,I26767,Europe,K1a19,626
I26773.AG,I26773,Europe,J1c2,-1375
I26774.AG,I26774,Europe,J1c2,-1375
I26775.AG,I26775,Europe,H14a,200
I26776.AG,I26776,Europe,H105,300
I26828.AG,I26828,Europe,H2a2,-1450
I26829.AG,I26829,Europe,H5b,-1450
I26830.AG,I26830,Europe,H3v+16093,-1479
I26831.AG,I26831,Europe,U5a1a1,-1450
I26832.AG,I26832,Europe,U4a3,-1450
I26893.AG,I26893,Europe,U8b1b1,-1375
I26894.AG,I26894,Europe,H60a,480
I26895.AG,I26895,Europe,T2g1a,480
I26897.AG,I26897,Europe,H1e,623
I2692.AG,I2692,Europe,H2a1,-486
I2693.AG,I2693,Europe,H3+152,-110
I2694.AG,I2694,Europe,H1ak1,-252
I2695.AG,I2695,Europe,H2a1,-258
I2696.AG,I2696,Europe,U5a2b4a,-215
I2699.AG,I2699,Europe,HV,-50
I2703.AG,I2703,North America,A2,1350
I2707.AG,I2707,North America,A2,1350
I2715.AG,I2715,North America,B2y1,1007
I2716.AG,I2716,North America,B2y1,1016
I2717.AG,I2717,North America,B2y1,1091
I2718.AG,I2718,North America,B2y1,932
I27295.AG,I27295,Europe,V7,500
I27296.AG,I27296,Europe,H28,523
I27297.AG,I27297,Europe,H5d,410
I27298.AG,I27298,Europe,T1a1,500
I2731.AG,I2731,Asia,M74b,-1734
I27379.AG,I27379,Europe,H7d,-118
I27380.AG,I27380,Europe,H3k1,-2278
I27381.AG,I27381,Europe,U4c1,-537
I27382.AG,I27382,Europe,H1,-642
I27383.AG,I27383,Europe,U4c1,-572
I27384.AG,I27384,Europe,H2a2a1g,5
I27385.AG,I27385,Europe,T2b19,34
I2743.AG,I2743,Europe,H,-5100
I2744.AG,I2744,Europe,J2b1,-5100
I2745.AG,I2745,Europe,J1c1,-5100
I2746.AG,I2746,Europe,H26,-4750
I27771.AG,I27771,Europe,T2b,-5075
I27772.AG,I27772,Europe,J1c1,-5187
I27773.AG,I27773,Europe,J2b1d,-5142
I27774.AG,I27774,Europe,H,-5150
I27776.AG,I27776,Europe,W1+119,-5056
I27778.AG,I27778,Europe,T2b4,-5258
I27780.AG,I27780,Europe,H27,-5150
I27783.AG,I27783,Europe,J1c2,-5150
I27784.AG,I27784,Europe,T2b,-5150
I27785.AG,I27785,Europe,K2a,-5150
I27787_d.AG,I27787,Europe,U3a1,-5150
I27788_d.AG,I27788,Europe,H+16129,-5150
I27791.AG,I27791,Europe,H7c,-5150
I27793.AG,I27793,Europe,H,-5150
I27794.AG,I27794,Europe,T2+16189,-5150
I27796.AG,I27796,Europe,J1c2,-5150
I27800.AG,I27800,Europe,H,-5150
I27805.AG,I27805,Europe,H,-5150
I2783.AG,I2783,Europe,T2b,-4060
I2794.AG,I2794,Europe,K1a+195,-5614
I2799.AG,I2799,Europe,H1,-52
I2824.AG,I2824,Europe,H13a1a,42
I28388.AG,I28388,Europe,U8b1a1,300
I28390.AG,I28390,Europe,H16,847
I28392.AG,I28392,Europe,H7a1a,800
I28393.AG,I28393,Europe,J1c2,800
I28394.AG,I28394,Europe,H5,300
I28397.AG,I28397,Europe,J1c1b1a,800
I28398.AG,I28398,Europe,K1a4j,800
I28400.AG,I28400,Europe,H14b2,800
