genetic_id,master_id,continent,mt_hg,age
I18115.AG,I18115,Europe,U5a1c,-3950
JK2973,JK2973,Africa,U6a3,-258
I13869.AG,I13869,Europe,H11b1,1291
I21931.AG,I21931,Europe,K1a4a1,-250
I18642.AG,I18642,Europe,J1c1,-5259
I6225.AG,I6225,Asia,T2b34,-275
I7595,I7595,Europe,U5b2b5,-3444
arm2,arm2,Asia,R1a1,-2900
I20518.AG,I20518,Europe,H2,-305
I6671.AG,I6671,Asia,HV14,-2600
I3611.AG,I3611,Asia,E1a1a1,235
I27778.AG,I27778,Europe,T2b4,-5258
I18271.AG,I18271,Asia,W1+119,-1335
arm30,arm30,Asia,U8b1a2b,-1400
I10438.AG,I10438,Europe,U8a1a1,-1500
I18519.AG,I18519,Africa,J2a2e,850
DA94,DA94,Asia,Z1a1,800
JK2870,JK2870,Africa,R0a,-870
I0581,I0581,Europe,X2b,-2790
I1505,I1505,Europe,J1c5,-5111
I7544.AG,I7544,North America,C5b,-2807
I13875.AG,I13875,Africa,L2a1+143,1746
I13166.AG,I13166,Europe,H1u,-1225
I19418.AG,I19418,Africa,L2a1'2'3'4,1562
I14105.AG,I14105,Europe,H2a3b,-225
I7672,I7672,Europe,T2h,793
I7348.AG,I7348,Europe,A2b1,745
I6551.AG,I6551,Asia,H+16311,-50
I20257.AG,I20257,Asia,H13a1a1a,-615
I15158.AG,I15158,Asia,B4b1a2f,400
I14675.AG,I14675,Europe,J2b1a,-2071
I18239.AG,I18239,Europe,H1,-775
I2785,I2785,Europe,T2c1d1,-3300
I18086_d.AG,I18086,Europe,T2c1d+152,-1500
I0049,I0049,Europe,X2b4,-2337
I18272.AG,I18272,Asia,N1b1a3,-1335
I16499.AG,I16499,Europe,I2a,-119
I2618,I2618,Europe,H1bs,-2042
I0260,I0260,Europe,K1a2a,-2550
I0746,I0746,Asia,K1a or K1a1,-5980
I15041.AG,I15041,Europe,H1,-1201
Kenezlo-Fazekaszug2/1031,Kenezlo-Fazekaszug2/1031,Europe,T1a1,950
I3344.AG,I3344,Asia,U2c1,843
I14106.AG,I14106,Europe,K1c1a,-95
I19417.AG,I19417,Africa,L3e3a,1525
I33890.TW,I33890,Europe,R0a,400
I0262,I0262,Europe,U5b3,-2550
I1510_d.AG,I1510,Asia,N1a1a1a,-5975
Karos3/19,Karos3/19,Europe,T1a10a,920
I20798.AG,I20798,Europe,J2b1a,750
I1024.AG,I1024,Europe,H2b,-1875
HUGO_168,HUGO_168,Europe,H1,-2215
ATP2,ATP2,Europe,U5b3,-2788
Be_4,Be_4,Asia,A,-350
I4784.AG,I4784,Asia,G2a1,-1558
I4349.AG,I4349,Asia,U1a1d,-5797
I3966.AG,I3966,Asia,R0a2,-1700
Aes23,Aes23,Europe,J2b1a,-2778
I10481.AG,I10481,Europe,H+152,-2000
I21842.AG,I21842,Europe,J1c1,-5125
DA71,DA71,Asia,A16,280
I5502.AG,I5502,Europe,H3,-104
I24295.AG,I24295,Europe,J1c,-5100
I20649.AG,I20649,Europe,U2e2a1a,500
I14465.AG,I14465,Europe,U5a2b1b,-575
Ze_4,Ze_4,Asia,D4,-800
SX20,SX20,Europe,K1a4a1,-1651
DA56,DA56,Asia,HV6,-146
OBKR_47,OBKR_47,Europe,J2b1a,-2056
I4561,I4561,Europe,H84,-1600
I3620.AG,I3620,Asia,R,93
LD1174,LD1174,Europe,U5b2,-2516
I19990.AG,I19990,Europe,U5b1g,-86
I15507.AG,I15507,Europe,K1c2,250
I30480.TW,I30480,Oceania,B4b1a2i,1427
I0826,I0826,Europe,H1t,-2658
arm44,arm44,Asia,U3b3,-617
JK2966,JK2966,Africa,T1a7,-310
I18161.AG,I18161,Asia,U3b3,-615
I27776.AG,I27776,Europe,W1+119,-5056
I20749.AG,I20749,Europe,J1c3,-1250
I11149.AG,I11149,Europe,V,-493
I17344.AG,I17344,Europe,N1a1a1,-5150
Latvia_HG1.SG,Latvia_HG1,Europe,U5a1c,-6366
I12162,I12162,Europe,U5b1b1d,550
I5237,I5237,Europe,U5a2a,-7850
I4888,I4888,Europe,K1a2c,-2110
I6800.AG,I6800,Asia,H3g,-1706
I23208.AG,I23208,Europe,U5a1d2a,-1950
I1840,I1840,Europe,H3ap,-1557
I1975,I1975,Europe,J1c,-2992
I2575,I2575,Europe,K1c1,-2342
I21767.AG,I21767,Europe,K1a,-5125
I6888.AG,I6888,Asia,H,-797
I21385.AG,I21385,Europe,K1d,-3730
I5697.AG,I5697,Europe,H7a1,-849
I15600.AG,I15600,North America,C1b,733
Karos2/15,Karos2/15,Europe,U4d2,920
I7193.AG,I7193,Europe,R1b1,-3671
I19366.AG,I19366,Europe,J1c+16261,-1328
I1946.AG,I1946,Asia,U7,-8050
I20585.AG,I20585,Europe,K1c1,-600
I5077,I5077,Europe,U5a1a2,-5076
I17896.AG,I17896,South America,B2d,-300
RISE446,RISE446,Europe,U5b1c2,-2647
I0986.AG,I0986,Europe,H1b,-1875
Karos3/17,Karos3/17,Europe,H6a1a,920
CL94,CL94,Europe,K1c1,725
MX198,MX198,Europe,J1c4,-2600
I24520.AG,I24520,North America,E1a1b,1475
I11696.AG,I11696,Asia,D4j,-5578
PCA0040,PCA0040,Europe,I4a,170
I15334.AG,I15334,North America,L3f1b1a,1812
I10866,I10866,Europe,K1b2a,4
I15961.AG,I15961,Europe,T2b,-1100
DA191,DA191,Europe,H2a2,-531
I0554,I0554,Europe,J1c,-3204
I6331.AG,I6331,Africa,H2a,825
I18071.AG,I18071,Europe,J1c2,-1500
I2540.AG,I2540,South America,A2+(64),950
I1006.AG,I1006,Europe,U5a1c,-1875
I7720.AG,I7720,Asia,C4a'b'c,-300
I22938.AG,I22938,Europe,U5b1b1+@16192,-475
I13692.AG,I13692,Asia,M7c1c3,400
I16117.AG,I16117,Asia,U3c,-636
CL146,CL146,Europe,T2b3,725
I3601,I3601,Europe,H10e,-2225
I8211,I8211,Europe,HV0+195,-475
NW_255,NW_255,Europe,H18b,476
RISE407,RISE407,Asia,H8a1,-1005
I14157.AG,I14157,Europe,H7b1,-3950
I24513.AG,I24513,North America,E1a1b,1550
I12771.AG,I12771,Europe,U5b2a2a,-376
ARS008,ARS008,Asia,C4a2c,-1222
I12470.AG,I12470,Asia,M30c1,-900
I28390.AG,I28390,Europe,H16,847
SX9,SX9,Europe,H5,-4395
RISE510,RISE510,Asia,J2a2a,-2660
I0309.AG,I0309,South America,D1,-5702
I5404.AG,I5404,Europe,U5b1b,1465
I2452,I2452,Europe,H1e1a,-2128
I2514.AG,I2514,Asia,W3b,-2397
I14600.AG,I14600,Europe,J1c5,-5150
J22_1,J22_1,Asia,T2b+@16296,-350
I5397.AG,I5397,Asia,M35b+16304,-879
I0984.AG,I0984,Europe,T2e2,-1920
I10547.AG,I10547,Asia,J1d2,-4500
I15956.AG,I15956,Europe,H1e,-1100
I10851,I10851,Europe,H3,950
Sarretudvari-Hizofold/66,Sarretudvari-Hizofold/66,Europe,H1c1,935
ARS025,ARS025,Asia,D4b1a2a,-1280
I0020,I0020,Europe,T2e,-5150
I20983.AG,I20983,Europe,H3b+16129,-226
I1637.AG,I1637,Asia,H13a1a2,-6
I7290,I7290,Europe,V3,-2350
I2609,I2609,Europe,K2a,-1896
I13173.AG,UAA001,Asia,H15b1,-1772
I17113.AG,I17113,North America,C1,950
I20324.AG,I20324,Asia,H13a1a1,1475
I17270.AG,I17270,Europe,J1b1a1d,750
A_6,A_6,Asia,U5a1f1,-650
I3965.AG,I3965,Asia,HV1b3,-1700
I20265.AG,I20265,Asia,K1a4c,604
I14089.AG,I14089,Europe,H5k,572
I26765.AG,I26765,Europe,U8b1b1,700
I1899.AG,I1899,Europe,T2b,-4600
I14346.AG,I14346,Asia,U1a1,-2500
I30334.TW,I30334,Europe,K1a3a1,-3625
I24612_d.AG,I24612,North America,E2,1475
I17866.AG,I17866,Europe,HV0+195,-409
ATP9,ATP9,Europe,U5b1b,-1684
SCY303,SCY303,Europe,U5a1a2b,-300
OBKR_84,OBKR_84,Europe,V7,-1926
I7941.AG,I7941,Africa,L3e3a,1561
I12459.AG,I12459,Asia,M65a1,-900
DA144,DA144,Europe,H28,50
STR_535,STR_535,Europe,HV9,443
LD270,LD270,Europe,U8a,-2571
I14159.AG,I14159,Europe,N1a1a1,-3950
SZ18,SZ18,Europe,H13a1a2,508
I13506_d.AG,I13506,Europe,K1a,-1135
Sarretudvari-Hizofold/213/anc13,Sarretudvari-Hizofold/213/anc13,Europe,J1c3g,935
I14844.AG,I14844,Asia,H47a,1564
I10542.AG,I10542,Asia,H13a1,-3511
I1894.AG,I1894,Europe,U2+152,-5200
I3930.AG,I3930,Asia,K,-5585
I13380.AG,I13380,Europe,T2b,-700
HUGO_169sk2,HUGO_169sk2,Europe,U5a2b3,-2336
I14813.AG,I14813,Asia,HV1a1,-1995
I23995.AG,I23995,Europe,H3b,-779
I6776.AG,I6776,Europe,R,-2200
Kunila1,Kunila1,Europe,U5b1b,-2450
I13898.AG,I13898,Europe,K1a3a1,-3619
ANI153,ANI153,Europe,U4,-4462
I5019,I5019,Europe,K1b1a1,-2250
I12612.AG,I12612,Europe,U1a1a,-950
I15336.AG,I15336,North America,L3e2,1812
MX258,MX258,Europe,U5b1+16189,-1966
I20668.AG,I20668,Europe,V+@16298,500
arm10,arm10,Asia,H13a1a2,-576
I14542.AG,I14542,Europe,W1c,600
JK2972,JK2972,Africa,T1a5,-104
I15048.AG,I15048,Europe,H1aa1,-435
I17184.AG,I17184,Asia,U1a1a1,-664
I4338.AG,I4338,Asia,T2d2,-632
I19351.AG,I19351,Asia,I1c1a,-1150
I3239,I3239,Europe,U5b1d2,-2350
DA72,DA72,Asia,M10a1+16129,269
IR1.SG,IR1,Europe,G2a1,-899
I0126,I0126,Europe,H6a2,-2676
I13979.AG,I13979,Africa,L3x1,-459
I16183.AG,I16183,Europe,J2a1a1,-3214
I17959.AG,I17959,Europe,J1c,-650
LHSZ26,LHSZ26,Europe,H6a1a,550
I7577,I7577,Europe,U5a1a1,-1254
I8568,I8568,Europe,X2b+226,-3426
DA142,DA142,Europe,J1c5a1,50
I4933,I4933,Europe,R0a,-2200
I19653.AG,I19653,Europe,H1n6,-300
I18165.AG,I18165,Asia,X2,-1175
I17481.AG,I17481,Africa,U5b2b5,875
I14865.AG,I14865,Europe,H,-873
I16616.AG,I16616,Europe,H13a1a1,-1323
I2801,I2801,Europe,H1b,-3100
I6236.AG,I6236,North America,C5b,-2532
I10494.AG,I10494,Europe,U5a2b,-2964
CL57,CL57,Europe,H24a,725
I13796.AG,I13796,Europe,H1,-1050
Pr6,Pr6,Asia,F1b,-350
Turlojiske5,Turlojiske5,Europe,H5,-1350
LHSZ24,LHSZ24,Europe,U4b1a1a1,550
I1008.AG,I1008,Europe,T1a1,-1875
I6584,I6584,Europe,H4a1a+195,-2250
I0017,I0017,Europe,U2e1,-5676
I23558.AG,I23558,Africa,L0a1b1a,1325
I5239,I5239,Europe,U5a2d,-8382
I19552.AG,I19552,Africa,L3e2b1a2,1419
I1295,I1295,Europe,J1c,-5600
I14359.AG,I14359,Europe,J1c1,-50
I20658.AG,I20658,Europe,T2b33,500
LICOL63,LICOL63,Europe,H2+152,685
I5407,I5407,Europe,H13,-7850
I7249,I7249,Europe,I2,-2350
I12931.AG,I12931,Europe,H6a2,125
I1732,I1732,Europe,U4b,-5288
I7527.AG,I7527,Asia,U7a,-7950
arm11,arm11,Asia,U3b,-1200
I6711.AG,I6711,Europe,J2a2a,-2800
I19140.AG,I19140,Africa,L5a1b,850
I25524.AG,I25524,Europe,K1a+195,-268
JK2132,JK2132,Africa,T,146
I8341,I8341,Europe,H1,-425
DA119,DA119,Europe,U4b3,380
I11112.AG,I11112,Europe,H15b1,-2900
I2454,I2454,Europe,R1a1a,-2090
I16554.AG,I16554,Asia,K1a12a,-1133
E09569,E09569,Europe,J1c2,-2272
I16617.AG,I16617,Europe,H4a1a1a,-641
DA16,DA16,Asia,U2e1'2'3,-716
JK2959,JK2959,Africa,T1a,-14
I4175,I4175,Europe,U4a,-2850
I19348.AG,I19348,Asia,T1a,-1150
I13947.AG,I13947,Asia,T2e,-662
I6464.AG,I6464,Asia,U3b1a,-1350
LHSZ45,LHSZ45,Europe,J1c,550
I11732.AG,I11732,Asia,H6a,-2971
DA5,DA5,Asia,W1c,-750
I1906.AG,I1906,Europe,H,-4600
FN_2,FN_2,Europe,H3,400
MS10620,MS10620,Europe,J1c3g,-400
I13757.AG,I13757,Europe,T2c1d1a,-225
I27794.AG,I27794,Europe,T2+16189,-5150
I1994.AG,I1994,Asia,W3a1b,-954
I16791.AG,I16791,Europe,R1a1a,-1787
I19329.AG,I19329,Asia,T1a1,-1267
I24639.AG,I24639,Europe,H1,-708
I14635.AG,I14635,Asia,U1a1,-550
I21714.AG,I21714,Europe,HV0a,-5110
I20577.AG,I20577,Asia,N1b1a2,-800
I11929.AG,I11929,Europe,K1,-5125
I14897.AG,I14897,Europe,J1c1,1347
I3593,I3593,Europe,H1,-2271
I1708.AG,I1708,Asia,R0a2,-6750
I13169.AG,I13169,Europe,U5a2d,-1337
I12260.AG,I12260,Asia,U2e1e,-101
I4936,I4936,Europe,K1a,-2200
I12971.AG,I12971,Asia,D4j7,-899
I14605.AG,I14605,Asia,K1a12a,-925
I2497.AG,I2497,Asia,C7a,0
CL47,CL47,Europe,H11a,725
MX304,MX304,Europe,-,-2734
I6481,I6481,Europe,U5a1a1,-2250
I8048,I8048,Europe,U5b1,-2100
20351,20351,Asia,U5b2,-6415
I2525.AG,I2525,Europe,U5a1b1c,936
I18275.AG,I18275,Asia,T2h,-1335
DA49,DA49,Asia,T2a1,-320
I16112.AG,I16112,Europe,V7,-1375
I30304.TW,I30304,Europe,K1b1a,-3650
I6793.AG,I6793,Asia,HV6,-1681
I15965.AG,I15965,North America,C1b2,1063
I3707.AG,I3707,Asia,N1b1a,-1336
bally,bally,Europe,HV0 +195,-3182
I8821.AG,I8821,Africa,L5b2,-5120
I2639,I2639,Europe,T2e1a,-1515
I5024,I5024,Europe,H3,-2155
I18116.AG,I18116,Europe,N1b1a,-4178
I2122.AG,I2122,Asia,J1d,-2073
I14801.AG,I14801,Europe,X2b+226,-264
I7171.AG,I7171,Asia,HV13b,-2100
I14825.AG,I14825,North America,A2ao,-1248
I2180.AG,I2180,Europe,T2b,-3009
I20571.AG,I20571,Asia,K1a12a1a,1486
I4539.AG,I4539,Asia,T2a3,1513
I16405.AG,I16405,Europe,K1a+195,-300
I10940,I10940,Europe,H1e1a,-1650
STR_360,STR_360,Europe,H5,520
I12030,I12030,Europe,J1c3g,550
I2327.AG,I2327,Asia,K1a17,-1100
I12485.AG,I12485,Asia,J1d4,-3100
I23211.AG,I23211,Europe,U5a1a1,-1950
I5383,I5383,Europe,J1c5f,-995
I2659,I2659,Europe,H1c,-3702
LIAV_37,LIAV_37,Europe,U3b1b,-500
I6547.AG,I6547,Asia,U8b1a1,-50
I7868.AG,I7868,Europe,J1,-6017
I12533.AG,I12533,Africa,K1a,-2004
I4351.AG,I4351,Asia,HV,-5970
I4185.AG,I4185,Europe,T2c1+146,-4923
I1770,I1770,Europe,U5b1d2,-2000
I0712.AG,I0712,North America,D2a1a,885
I7023.AG,I7023,Asia,H,-276
I10852,I10852,Europe,H6c,1062
I1536,I1536,Europe,U5a1g2,-2275
I1635,I1635,Asia,X2f,-2542
I1805.AG,I1805,Asia,M3a1+204,1568
JK2923,JK2923,Africa,U8b1a1,-648
I19046.AG,I19046,Europe,H1t,-278
I19942.AG,I19942,North America,C1c,-2993
I14379.AG,I14379,Europe,T2c1d+152,-851
I7719.AG,I7719,Asia,M52a,-300
DA27,DA27,Asia,C4b1,358
I0112,I0112,Europe,H13a1a2,-2300
I17260.AG,I17260,Europe,U5a1a2a,-600
I1846,I1846,Europe,T2b3+151,-2946
SCY334,SCY334,Europe,H5b,-300
LHHEG61,LHHEG61,Europe,T,550
I0969.AG,I0969,South America,B2b,1265
I14737.AG,I14737,Europe,N1b1b1,1346
I17017.AG,I17017,Europe,U5b1+16189,-101
I5838,I5838,Europe,K1a+195,-2623
LRV_114,LRV_114,Europe,I5a2,200
Ta_1,Ta_1,Asia,K2b1a,-350
I5359,I5359,Europe,H5,-3700
I14774.AG,I14774,Europe,C5a,-3675
I12359.AG,I12359,South America,C1b,1360
RISE560,RISE560,Europe,U5a1a1,-2250
I2447,I2447,Europe,K1a26,-2012
I6327.AG,I6327,Africa,L2a1d1,960
I13531.AG,I13531,Europe,U3b,-1250
I16116.AG,I16116,Asia,H14a,-1100
I0531.AG,I0531,Europe,I2c,700
I2934,I2934,Europe,U5a2c3,-3180
DA195,DA195,Europe,H+16311,-742
I12294.AG,I12294,Asia,H1,-8
I24345.AG,I24345,Europe,HV0e,-950
NLHFON469,NLHFON469,Europe,T2c1c,550
Be_14,Be_14,Asia,A6,-350
LIFART38-35B,LIFART38-35B,Europe,V,635
I13957.AG,I13957,Asia,G2a+152,-2675
I26750.AG,I26750,Europe,H5d,250
I6713.AG,I6713,Europe,U5a1g2,-2500
I16242.AG,I16242,Europe,K1a+195,-5150
I12786.AG,I12786,Europe,J1c2,-2187
I1190.AG,I1190,Europe,D4e5,-4725
I6359.AG,I6359,Asia,C5c,-750
SCY197,SCY197,Europe,U5a1a1,-300
I4289.AG,I4289,Asia,U1a2,-1840
I0976.AG,I0976,South America,B2,1050
Kudruküla3,Kudruküla3,Europe,U2e1,-2900
Aes3,Aes3,Europe,H1,-2993
I19333.AG,I19333,Asia,T2c1a,-1150
MX283,MX283,Europe,H+16129,-2021
I16410.AG,I16410,Europe,T2b,-276
I17960.AG,I17960,Europe,J1,-650
I18238.AG,I18238,Asia,N1a1b1,-615
I2484.AG,I2484,Europe,U5,-28250
RISE1168,RISE1168,Europe,HV0a,-2828
I0374,I0374,Europe,H13a1a,-2500
I4554,I4554,Europe,U4d1,-3999
I18072.AG,I18072,Europe,H5n,-1500
I30418.TW,I30418,Europe,K1a3,-4954
I27296.AG,I27296,Europe,H28,523
JK2130,JK2130,Africa,M1a1,152
Kenezlo-Fazekaszug2/1027,Kenezlo-Fazekaszug2/1027,Europe,N1a1a1a1a,950
JK2986,JK2986,Africa,HV,-457
I7604,I7604,Europe,H1ak,-3200
I3581,I3581,Europe,H3,500
N36,N36,Europe,J1c5,4300
I1056.AG,I1056,Europe,U5a1i1,-1800
I16458.AG,I16458,Europe,T2c1d+152,-100
I1952.AG,I1952,Asia,R,-8002
I2463,I2463,Europe,J1c3+189,-1812
I16591.AG,I16591,Europe,H13a1a1,-361
I10436.AG,I10436,Europe,U3a'c,-1910
I18417.AG,I18417,Europe,X2b+226,-1150
I14172.AG,I14172,Europe,U3a1,-3900
I33891.TW,I33891,Europe,K1c1,400
I12988.AG,I12988,Asia,U2c1b,-900
I15623.AG,I15623,Europe,J1c2,-4138
I1097,I1097,Asia,W1-T119C,-6350
I6667.AG,I6667,Asia,HV2a,-1450
I12649,I12649,Europe,H13a1a,1200
I4286.AG,I4286,Asia,I1c,-1818
I6326.AG,I6326,Africa,L2a1d1,720
CL31,CL31,Europe,H18,725
Ze_7,Ze_7,Asia,U4a1,-800
RISE47,RISE47,Europe,I,-1412
I6224.AG,CHN012,Asia,T2b34,-275
I0943.AG,I0943,Europe,J1b1a1,-1875
I23210.AG,I23210,Europe,J2b1a1,-1950
Pr4,Pr4,Asia,U1a´c,-350
Kenezlo-Fazekaszug2/1044,Kenezlo-Fazekaszug2/1044,Europe,U5a1i,950
I1947.AG,I1947,Asia,R2b,-8042
I2789,I2789,Europe,J1c3b,-3700
I16583.AG,I16583,Asia,H14b,50
arm46,arm46,Asia,HV1a1,-1700
I13755.AG,I13755,Europe,H2a3b,-225
I11466.AG,I11466,Asia,M30b,-2250
I18445.AG,I18445,North America,E2a,-743
I11039.AG,I11039,Asia,HV12b1,-2238
I2038,I2038,Europe,T2b,-5175
I10430.AG,I10430,Asia,W6,732
20036,20036,Asia,U3b,-6415
I35080.TW,I34301,Europe,R0,300
I0550,I0550,Europe,T1a1,-2520
I8206,I8206,Europe,H7a1,-200
I12791.AG,I12791,Europe,H1e1a,-101
I2923.AG,I2923,Asia,W3b,-2757
OBKR_85,OBKR_85,Europe,H27,-2014
JK2895,JK2895,Africa,K 16T,68
I12164,I12164,Europe,C4a1a+195,550
I20634.AG,I20634,Europe,K2b1a1a,-225
RISE373,RISE373,Europe,K1a2a,-1791
JK2873,JK2873,Africa,T2,-798
I16182.AG,I16182,Europe,J1c,-1100
I4112,I4112,Europe,U5a2a,-5150
I20676.AG,I20676,Europe,U5a2c3,500
Kretuonas4,Kretuonas4,Europe,U5b1b1a,-4200
I6590,I6590,Europe,X2c1,-2250
I10390.AG,I10390,Europe,J1c5d,-393
I12034,I12034,Europe,W6a,550
I15160.AG,I15160,Asia,F4b1,400
I14090.AG,I14090,Europe,J1c2b5,568
Kretuonas1,Kretuonas1,Europe,U5b1,-4140
I4884,I4884,Europe,H4a1a1a,-1814
RA64,RA64,Europe,K1a1,-2166
I13874.AG,I13874,Africa,L3a2,1877
I6762,I6762,Europe,K1a1b1,-3650
I5270.AG,I5270,Europe,T1a1,-3108
MX288,MX288,Europe,K1a1a,-2114
I17180.AG,I17180,Asia,U4d3,-616
I14162.AG,I14162,Europe,J1c1,-3950
I15939.AG,I15939,Europe,J,-1550
I20752.AG,I20752,Europe,J1c5,-306
LU657,LU657,Europe,U5b1,-2600
PCA0057,PCA0057,Europe,J1c7a,135
JK2884,JK2884,Africa,T1a5,-106
I1063.AG,I1063,Europe,U4a,-1875
I0019,I0019,Europe,HV6'17,-5150
I18744.AG,I18744,Europe,C4a2c,700
I2448.AG,I2448,Europe,U8a2,-1250
I20227.AG,I20227,Asia,U1a1a3,-615
I5238,I5238,Europe,K1c,-8042
I13983.AG,I13983,Africa,L4b2a2b,-200
I7959.AG,I7959,Europe,K2b2,-2000
I6548.AG,I6548,Asia,H,-900
I21829.AG,I21829,Europe,J1c,-5304
AED_125,AED_125,Europe,K1a,436
I4354.AG,I4354,Asia,J2a2,-2092
I16396.AG,I16396,Europe,K1a4a1,-2000
I12344.AG,I12344,North America,D1,1150
I20437.AG,I20437,Asia,T1a9,-72
I1960.AG,I1960,Europe,U2e3,-6166
LIAV_45,LIAV_45,Europe,H2,-500
I3731.AG,I3731,Asia,F3b1a+16093,400
I12982.AG,I12982,Asia,H14,-900
I3642.AG,I3642,Europe,R,-1044
I7088.AG,I7088,South America,A2,-5478
I7112.AG,I7112,Oceania,B4b1a2i,1551
Tep002,Tep002,Asia,K1a12a,-6635
I28447.AG,I28447,Europe,T2c1d1,375
I2921.AG,I2921,Asia,J1d,-3583
I3493,I3493,Europe,H1,-1352
I0409,I0409,Europe,J1c3,-5264
I18236.AG,I18236,Asia,T1,-615
I13739.AG,I13739,North America,B2e,1336
I12461.AG,I12461,Asia,M30d1,-900
I16014.AG,I16014,Europe,J2b1,-5150
I20643.AG,I20643,Europe,H7,500
I7198,I7198,Europe,U5b2c,-1950
I14762.AG,I14762,Asia,J1b1b1,-1633
I3949.AG,I3949,Europe,U5a1d2b,-2619
LHSZ37,LHSZ37,Europe,H66a,550
I2201.AG,I2201,Asia,X2,-939
I15027.AG,I15027,Europe,U4a3a,1265
I2471,I2471,Europe,K1b1a,-1564
I11994.AG,I11994,Europe,U5a2c3a,-250
Karos2/51,Karos2/51,Europe,U4d2,920
LHSZ32,LHSZ32,Europe,H74,550
I8071.AG,I8071,Asia,R,400
I4099.AG,I4099,Asia,T1a10,-1201
I13032.AG,I13032,Asia,J1b,-839
I3716,I3716,Europe,U5b2a1a,-5398
UNTA58-62_151,UNTA58-62_151,Europe,U5b1c2,-1916
C1,C1,Asia,D4j1b,-825
I12613.AG,I12613,Europe,H1,-950
LHSZ3,LHSZ3,Europe,H2+16291,550
I12958.AG,I12958,Asia,G2a1,-1533
I13777.AG,I13777,Europe,U5a2d,-1350
I3125.AG,I3125,Europe,K1a3a,-1540
Pr3,Pr3,Asia,Mt_hg,-350
I19337.AG,I19337,Asia,W3a1a1,-1150
I15462.AG,I15462,Europe,T1a1,734
I13781.AG,I13781,Europe,T1a1,-1027
SZ23,SZ23,Europe,H13a1a2,508
I20997.AG,I20997,Europe,X2b4a,-2125
I3123.AG,I3123,Europe,U8b1b1,-2171
I6588,I6588,Europe,U5b2b3,-2250
I7867.AG,I7867,Europe,J1c,-6035
MX203,MX203,Europe,H4a1,-2950
I28448.AG,I28448,Europe,H13b1b,375
I5429,I5429,Europe,J2b1a3,-2948
I24275.AG,I24275,Europe,T2b,-5150
I34292.TW,I34292,Europe,U5b1b,400
Karos1/10,Karos1/10,Europe,U3b1b,920
I12455.AG,I12455,Asia,M5a,-900
I21391.AG,I21391,Europe,K1b1a1,-3650
DA6,DA6,Asia,U2e2,-750
I1276,I1276,Europe,H3c3,-2633
I6893.AG,I6893,Asia,H15a1a1,-275
I15730.AG,I15730,Asia,K1a12a,-1335
I17262.AG,I17262,Europe,T2b,-226
I1298,I1298,Europe,K1a,-5934
I5278.AG,I5278,Europe,U5a1a1,-2978
MX213,MX213,Europe,K1b1a,-3146
I16814.AG,I16814,Europe,H1e,-953
I8104.AG,I8104,Europe,H5,-5700
I14781.AG,I14781,Africa,L0a1a+200,1845
I13964.AG,ULN009,Asia,C4a1a+195,-1400
I20441.AG,I20441,Asia,U2+152,-843
I4341.AG,I4341,Asia,U2e2,-1825
I19030.AG,I19030,Europe,J1c1,-1600
I15646.AG,I15646,Europe,H,-2000
I12900.AG,I12900,Europe,U5b2b1a1,-2289
I18276.AG,I18276,Asia,N1b1a3,-1335
I29958.TW,I29958,Europe,H2a2,-5150
JK2128,JK2128,Africa,HV21,-146
I4595,I4595,Europe,U2e1,-5687
I5769,I5769,Europe,H,-450
I16620.AG,I16620,Europe,H1bs,-167
I6184.AG,I6184,Europe,H15a1a1,-1675
I7278,I7278,Europe,U4a2,-2350
I0429,I0429,Europe,T2c1a2,-3128
I13866.AG,I13866,Europe,K1a1b1a,1325
Aes15,Aes15,Europe,U5a1c1,-2957
I16618.AG,I16618,Europe,K1a4,-654
I26709.AG,I26709,Europe,H15a1,450
I7040,I7040,Europe,K1a4b,-2350
I0071,I0071,Europe,U5a1,-2050
I16268.AG,I16268,Europe,K2a6,-300
I33809.TW,I33809,Europe,HV12b1,400
I3044.AG,I3044,Europe,U4a1b,1094
I4251,I4251,Europe,H1,-2290
AED_204,AED_204,Europe,X2b,495
arm49,arm49,Asia,I4,-600
I4068,I4068,Europe,U5a2a1,-2041
I29877.TW,I29877,Europe,J2b1d,-5990
I0791.AG,I0791,Europe,U8b1a1,775
I3614.AG,I3614,Asia,R,400
I1538,I1538,Europe,J1c5,-2275
I21400.AG,I21400,Europe,K1a1b1,-250
I19132.AG,I19132,Africa,H2a,850
RISE109,RISE109,Europe,U4,-1863
BR2.SG,BR2,Europe,K1a1a,-908
I4163.AG,I4163,Asia,J1b,-1508
I6431.AG,I6431,Asia,H2a,-1072
I8088.AG,I8088,North America,L3f1b3,1825
I21274.AG,I21274,Europe,K1a4a1,-250
I17916.AG,I17916,Europe,H+16311,-1950
I19408.AG,I19408,Africa,L3e3a,1450
I24024.AG,I24024,Europe,H5b,-5150
I3875,I3875,Europe,H1e,-2040
I5117,I5117,Europe,K1a2,-3200
I15705.AG,I15705,Europe,N1a1a1,-6146
ARS026,ARS026,Asia,C4a1a+195,-1012
I7033.AG,I7033,Asia,R,-1116
I2526,I2526,Europe,T2e,-5386
PCA0003,PCA0003,Europe,H5a1,170
LRV_151,LRV_151,Europe,"T2 + 16,189",200
I15744.AG,I15744,Europe,X2e2b,722
SCY005,SCY005,Europe,H,-250
I19326.AG,I19326,Asia,C1,-1200
I12778.AG,I12778,Europe,H4a1a2,-280
